ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
169,34,Masculino,Casaco,Roupas,80,Florianópolis,M,Magenta,Verão,3.0,Sim,Expressa,Sim,Sim,5,Transferência Bancária,Quinzenal
170,27,Masculino,Sandálias,Calçados,30,São Paulo,S,Ouro,Verão,3.3,Sim,Padrão,Sim,Sim,3,Boleto Bancário,Cada 3 Meses
171,52,Masculino,Vestido,Roupas,25,Fortaleza,M,Marrom,Cair,2.6,Sim,Retirada Na Loja,Sim,Sim,46,Cartão de Débito,Bi-Semanalmente
172,29,Masculino,Blusa,Roupas,35,Goiânia,M,Azul,Verão,3.6,Sim,Retirada Na Loja,Sim,Sim,4,Dinheiro,Semanalmente
173,54,Masculino,Saia,Roupas,67,Palmas,M,Tolet,Verão,3.9,Sim,Ar Do Dia Seguinte,Sim,Sim,42,Cartão de Crédito,Bi-Semanalmente
174,25,Masculino,Camisa,Roupas,46,Cuiabá,M,Turquesa,Cair,3.4,Sim,Padrão,Sim,Sim,30,Cartão de Crédito,Anualmente
175,41,Masculino,Chapéu,Acessórios,35,Belo Horizonte,L,Marrom,Inverno,3.5,Sim,Expressa,Sim,Sim,37,Pix,Anualmente
176,53,Masculino,Sandálias,Calçados,86,Brasília,L,Tolet,Cair,2.8,Sim,Ar Do Dia Seguinte,Sim,Sim,2,Pix,Anualmente
177,53,Masculino,Sapatos,Calçados,81,São Paulo,L,Preto,Primavera,2.7,Sim,Ar Do Dia Seguinte,Sim,Sim,30,Cartão de Débito,Trimestral
178,21,Masculino,Bolsa,Acessórios,42,Fortaleza,L,Magenta,Cair,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,47,Cartão de Crédito,Por Mês
179,61,Masculino,Shorts,Roupas,43,Porto Alegre,L,Lavanda,Cair,4.3,Sim,Envio Em 2 Dias,Sim,Sim,21,Dinheiro,Trimestral
180,64,Masculino,Shorts,Roupas,31,Aracaju,M,Tolet,Cair,4.9,Sim,Retirada Na Loja,Sim,Sim,9,Pix,Quinzenal
181,51,Masculino,Camisa,Roupas,81,Recife,L,Verde,Cair,3.3,Sim,Retirada Na Loja,Sim,Sim,12,Transferência Bancária,Quinzenal
182,32,Masculino,Calças,Roupas,61,Manaus,M,Bege,Verão,4.7,Sim,Ar Do Dia Seguinte,Sim,Sim,4,Cartão de Débito,Semanalmente
183,38,Masculino,Casaco,Roupas,96,Rio de Janeiro,XL,Roxa,Verão,2.8,Sim,Retirada Na Loja,Sim,Sim,10,Dinheiro,Anualmente
184,58,Masculino,Cinto,Acessórios,29,Cuiabá,XL,Bege,Primavera,3.6,Sim,Envio Em 2 Dias,Sim,Sim,26,Cartão de Crédito,Semanalmente
185,32,Masculino,Cachecol,Acessórios,33,Curitiba,L,Ciano,Primavera,3.0,Sim,Expressa,Sim,Sim,40,Dinheiro,Quinzenal
186,46,Masculino,Suéter,Roupas,32,Goiânia,XL,Prata,Verão,4.5,Sim,Retirada Na Loja,Sim,Sim,34,Boleto Bancário,Quinzenal
187,39,Masculino,Casaco,Roupas,56,Belém,S,Lavanda,Verão,2.9,Sim,Padrão,Sim,Sim,31,Dinheiro,Anualmente
188,19,Masculino,Óculos de Sol,Acessórios,94,Palmas,S,Roxa,Primavera,3.3,Sim,Retirada Na Loja,Sim,Sim,1,Transferência Bancária,Bi-Semanalmente
189,50,Masculino,Joias,Acessórios,53,Salvador,M,Rosa,Primavera,3.1,Sim,Expressa,Sim,Sim,5,Pix,Bi-Semanalmente
190,36,Masculino,Botas,Calçados,82,Porto Alegre,M,Marrom,Cair,4.4,Sim,Ar Do Dia Seguinte,Sim,Sim,4,Dinheiro,Semanalmente
191,65,Masculino,Meias,Acessórios,70,Natal,XL,Bege,Cair,3.0,Sim,Frete Grátis,Sim,Sim,48,Cartão de Crédito,Trimestral
192,64,Masculino,Blusa,Roupas,76,Manaus,M,Cinza,Cair,3.9,Sim,Frete Grátis,Sim,Sim,29,Cartão de Débito,Cada 3 Meses
193,46,Masculino,Jaqueta,Roupas,29,São Paulo,L,Turquesa,Verão,2.9,Sim,Expressa,Sim,Sim,12,Dinheiro,Bi-Semanalmente
194,36,Masculino,Jaqueta,Roupas,100,Teresina,S,Prata,Cair,3.0,Sim,Padrão,Sim,Sim,29,Cartão de Débito,Anualmente
195,51,Masculino,Cinto,Acessórios,94,Natal,M,Oliva,Primavera,3.1,Sim,Expressa,Sim,Sim,15,Cartão de Débito,Trimestral
196,51,Masculino,Casaco,Roupas,25,Porto Alegre,M,Magenta,Cair,4.3,Sim,Frete Grátis,Sim,Sim,34,Cartão de Débito,Por Mês
197,38,Masculino,Blusa,Roupas,88,Cuiabá,M,Lavanda,Verão,3.9,Sim,Ar Do Dia Seguinte,Sim,Sim,41,Transferência Bancária,Quinzenal
198,59,Masculino,Sandálias,Calçados,78,Belo Horizonte,M,Preto,Cair,3.2,Sim,Envio Em 2 Dias,Sim,Sim,41,Dinheiro,Por Mês
199,57,Masculino,Moletom,Roupas,45,Curitiba,M,Turquesa,Inverno,4.8,Sim,Padrão,Sim,Sim,39,Boleto Bancário,Quinzenal
200,54,Masculino,Luvas,Roupas,73,Manaus,XL,Verde,Verão,3.8,Sim,Expressa,Sim,Sim,32,Cartão de Crédito,Semanalmente
201,25,Masculino,Mochila,Acessórios,61,Goiânia,S,Cerceta,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,29,Boleto Bancário,Por Mês
202,69,Masculino,Camisa,Roupas,22,Aracaju,S,Bege,Cair,4.3,Sim,Frete Grátis,Sim,Sim,15,Cartão de Crédito,Anualmente
203,57,Masculino,Jaqueta,Roupas,38,Brasília,L,Magenta,Primavera,2.7,Sim,Expressa,Sim,Sim,33,Transferência Bancária,Anualmente
204,70,Masculino,Mochila,Acessórios,38,João Pessoa,S,Yellow,Cair,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,18,Dinheiro,Semanalmente
205,24,Masculino,Suéter,Roupas,100,Goiânia,M,Yellow,Cair,4.0,Sim,Retirada Na Loja,Sim,Sim,35,Cartão de Débito,Bi-Semanalmente
206,67,Masculino,Chapéu,Acessórios,64,Campo Grande,M,Prata,Inverno,3.0,Sim,Padrão,Sim,Sim,25,Boleto Bancário,Semanalmente
207,24,Masculino,Shorts,Roupas,55,Curitiba,L,Prata,Verão,4.2,Sim,Frete Grátis,Sim,Sim,6,Cartão de Débito,Quinzenal
208,62,Masculino,Cachecol,Acessórios,91,Belo Horizonte,M,Prata,Verão,2.9,Sim,Expressa,Sim,Sim,17,Boleto Bancário,Bi-Semanalmente
209,57,Masculino,Camisa,Roupas,38,Belo Horizonte,M,Ouro,Primavera,4.1,Sim,Retirada Na Loja,Sim,Sim,17,Cartão de Débito,Por Mês
210,55,Masculino,Botas,Calçados,97,Natal,S,Oliva,Inverno,3.2,Sim,Retirada Na Loja,Sim,Sim,44,Transferência Bancária,Cada 3 Meses
211,45,Masculino,Vestido,Roupas,22,Campo Grande,L,Cerceta,Cair,3.0,Sim,Envio Em 2 Dias,Sim,Sim,6,Boleto Bancário,Quinzenal
212,69,Masculino,Saia,Roupas,92,Recife,L,Marrom,Cair,4.2,Sim,Envio Em 2 Dias,Sim,Sim,45,Dinheiro,Quinzenal
213,67,Masculino,Suéter,Roupas,84,Cuiabá,L,Azul,Cair,4.2,Sim,Expressa,Sim,Sim,7,Dinheiro,Anualmente
214,30,Masculino,Joias,Acessórios,93,Natal,L,Pêssego,Cair,4.4,Sim,Retirada Na Loja,Sim,Sim,11,Pix,Cada 3 Meses
215,24,Masculino,Vestido,Roupas,50,Belém,L,Azul,Verão,4.2,Sim,Ar Do Dia Seguinte,Sim,Sim,41,Cartão de Crédito,Cada 3 Meses
216,62,Masculino,Mochila,Acessórios,64,Palmas,S,Laranja,Primavera,2.8,Sim,Envio Em 2 Dias,Sim,Sim,24,Cartão de Crédito,Bi-Semanalmente
217,43,Masculino,Cachecol,Acessórios,61,Curitiba,L,Yellow,Primavera,3.7,Sim,Frete Grátis,Sim,Sim,21,Dinheiro,Semanalmente
218,35,Masculino,Sandálias,Calçados,48,São Paulo,M,Roxa,Inverno,3.5,Sim,Ar Do Dia Seguinte,Sim,Sim,24,Cartão de Débito,Anualmente
219,28,Masculino,Meias,Acessórios,45,Recife,S,Magenta,Primavera,2.9,Sim,Retirada Na Loja,Sim,Sim,8,Dinheiro,Trimestral
220,32,Masculino,Joias,Acessórios,88,Brasília,M,Ciano,Primavera,3.0,Sim,Frete Grátis,Sim,Sim,12,Cartão de Débito,Quinzenal
221,39,Masculino,Mochila,Acessórios,57,Fortaleza,S,Indigo,Primavera,3.7,Sim,Expressa,Sim,Sim,48,Dinheiro,Quinzenal
222,28,Masculino,Mochila,Acessórios,68,Porto Alegre,XL,Magenta,Verão,4.4,Sim,Retirada Na Loja,Sim,Sim,6,Cartão de Débito,Trimestral
223,47,Masculino,Jaqueta,Roupas,94,Recife,XL,Cinza,Primavera,4.5,Sim,Envio Em 2 Dias,Sim,Sim,14,Cartão de Débito,Quinzenal
224,20,Masculino,Mochila,Acessórios,41,Belo Horizonte,M,Turquesa,Primavera,4.8,Sim,Frete Grátis,Sim,Sim,34,Cartão de Crédito,Anualmente
225,63,Masculino,Jaqueta,Roupas,83,Salvador,S,Bege,Verão,2.9,Sim,Frete Grátis,Sim,Sim,12,Cartão de Débito,Cada 3 Meses
226,25,Masculino,Saia,Roupas,22,Curitiba,M,Oliva,Primavera,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,11,Dinheiro,Anualmente
227,29,Masculino,Camisa,Roupas,74,Teresina,L,Tolet,Primavera,3.3,Sim,Frete Grátis,Sim,Sim,5,Cartão de Crédito,Por Mês
228,50,Masculino,Jaqueta,Roupas,90,Fortaleza,M,Turquesa,Inverno,4.2,Sim,Padrão,Sim,Sim,25,Cartão de Débito,Quinzenal
229,18,Masculino,Saia,Roupas,79,Campo Grande,M,Branco,Primavera,2.9,Sim,Retirada Na Loja,Sim,Sim,11,Dinheiro,Anualmente
230,70,Masculino,Jaqueta,Roupas,28,Aracaju,S,Prata,Primavera,4.6,Sim,Ar Do Dia Seguinte,Sim,Sim,27,Pix,Cada 3 Meses
231,66,Masculino,Meias,Acessórios,88,Belo Horizonte,L,Oliva,Cair,4.1,Sim,Padrão,Sim,Sim,43,Pix,Anualmente
232,28,Masculino,Calças,Roupas,26,Fortaleza,M,Azul,Primavera,3.1,Sim,Envio Em 2 Dias,Sim,Sim,18,Transferência Bancária,Cada 3 Meses
233,54,Masculino,Casaco,Roupas,27,Aracaju,L,Roxa,Inverno,4.2,Sim,Expressa,Sim,Sim,32,Cartão de Débito,Bi-Semanalmente
234,19,Masculino,Chapéu,Acessórios,83,Recife,XL,Yellow,Cair,4.5,Sim,Ar Do Dia Seguinte,Sim,Sim,27,Cartão de Crédito,Cada 3 Meses
235,20,Masculino,Sapatos,Calçados,39,Palmas,S,Prata,Verão,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,24,Cartão de Crédito,Semanalmente
236,43,Masculino,Chapéu,Acessórios,89,Belém,M,Ciano,Inverno,3.7,Sim,Frete Grátis,Sim,Sim,31,Pix,Trimestral
237,38,Masculino,Chapéu,Acessórios,68,Belo Horizonte,L,Verde,Inverno,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,39,Cartão de Débito,Quinzenal
238,50,Masculino,Sandálias,Calçados,90,Palmas,M,Bege,Verão,3.0,Sim,Retirada Na Loja,Sim,Sim,36,Pix,Quinzenal
239,64,Masculino,Botas,Calçados,34,Recife,M,Pêssego,Cair,4.2,Sim,Frete Grátis,Sim,Sim,5,Dinheiro,Anualmente
240,49,Masculino,Sandálias,Calçados,51,Natal,L,Yellow,Verão,2.9,Sim,Expressa,Sim,Sim,47,Cartão de Crédito,Bi-Semanalmente
241,47,Masculino,Vestido,Roupas,45,Brasília,XL,Turquesa,Inverno,3.5,Sim,Frete Grátis,Sim,Sim,29,Transferência Bancária,Quinzenal
242,36,Masculino,Tênis,Calçados,88,Manaus,M,Pêssego,Inverno,4.1,Sim,Frete Grátis,Sim,Sim,43,Pix,Bi-Semanalmente
243,55,Masculino,Casaco,Roupas,85,Belo Horizonte,L,Cinza,Verão,4.3,Sim,Retirada Na Loja,Sim,Sim,40,Dinheiro,Cada 3 Meses
244,25,Masculino,Óculos de Sol,Acessórios,100,Curitiba,M,Oliva,Inverno,2.8,Sim,Envio Em 2 Dias,Sim,Sim,4,Boleto Bancário,Por Mês
245,53,Masculino,Tênis,Calçados,42,Goiânia,S,Indigo,Primavera,4.9,Sim,Envio Em 2 Dias,Sim,Sim,39,Boleto Bancário,Semanalmente
246,49,Masculino,Mochila,Acessórios,53,Salvador,L,Carvão,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,45,Boleto Bancário,Quinzenal
247,35,Masculino,Sandálias,Calçados,86,Goiânia,XL,Bege,Primavera,3.2,Sim,Expressa,Sim,Sim,20,Dinheiro,Bi-Semanalmente
248,29,Masculino,Casaco,Roupas,66,Natal,XL,Marrom,Primavera,4.4,Sim,Padrão,Sim,Sim,14,Pix,Semanalmente
249,47,Masculino,Sapatos,Calçados,100,Campo Grande,M,Azul,Inverno,4.8,Sim,Expressa,Sim,Sim,33,Cartão de Crédito,Semanalmente
250,53,Masculino,Camisa,Roupas,47,Salvador,S,Cerceta,Cair,4.2,Sim,Padrão,Sim,Sim,18,Dinheiro,Anualmente
251,33,Masculino,Botas,Calçados,25,João Pessoa,L,Preto,Cair,4.0,Sim,Expressa,Sim,Sim,9,Transferência Bancária,Semanalmente
252,21,Masculino,Suéter,Roupas,51,Florianópolis,XL,Ouro,Inverno,2.5,Sim,Padrão,Sim,Sim,34,Boleto Bancário,Anualmente
253,32,Masculino,Cachecol,Acessórios,41,Salvador,M,Tolet,Verão,3.9,Sim,Frete Grátis,Sim,Sim,33,Cartão de Débito,Quinzenal
254,52,Masculino,Shorts,Roupas,73,Brasília,L,Ciano,Inverno,4.9,Sim,Envio Em 2 Dias,Sim,Sim,15,Pix,Bi-Semanalmente
255,67,Masculino,Cachecol,Acessórios,42,Curitiba,M,Branco,Inverno,3.5,Sim,Retirada Na Loja,Sim,Sim,4,Cartão de Débito,Bi-Semanalmente
256,43,Masculino,Botas,Calçados,20,Campo Grande,M,Carvão,Primavera,4.2,Sim,Frete Grátis,Sim,Sim,25,Boleto Bancário,Anualmente
257,58,Masculino,Luvas,Roupas,30,Florianópolis,XL,Tolet,Primavera,4.7,Sim,Expressa,Sim,Sim,20,Dinheiro,Cada 3 Meses
258,20,Masculino,Chapéu,Acessórios,53,Natal,M,Vermelho,Verão,4.5,Sim,Expressa,Sim,Sim,5,Boleto Bancário,Trimestral
259,61,Masculino,Botas,Calçados,74,Rio de Janeiro,S,Lavanda,Primavera,2.8,Sim,Expressa,Sim,Sim,16,Boleto Bancário,Trimestral
260,32,Masculino,Joias,Acessórios,57,Cuiabá,M,Ouro,Cair,2.9,Sim,Padrão,Sim,Sim,13,Cartão de Crédito,Anualmente
261,38,Masculino,Vestido,Roupas,57,Salvador,S,Vermelho,Inverno,3.2,Sim,Envio Em 2 Dias,Sim,Sim,11,Dinheiro,Cada 3 Meses
262,21,Masculino,Joias,Acessórios,77,São Paulo,L,Magenta,Inverno,4.9,Sim,Padrão,Sim,Sim,21,Boleto Bancário,Anualmente
263,37,Masculino,Sapatos,Calçados,40,Teresina,M,Cerceta,Verão,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,6,Pix,Anualmente
264,27,Masculino,Suéter,Roupas,46,Palmas,M,Roxa,Verão,4.3,Sim,Retirada Na Loja,Sim,Sim,29,Cartão de Débito,Por Mês
265,36,Masculino,Cinto,Acessórios,78,Aracaju,S,Carvão,Cair,3.9,Sim,Retirada Na Loja,Sim,Sim,15,Transferência Bancária,Anualmente
266,32,Masculino,Casaco,Roupas,59,Belo Horizonte,M,Cinza,Primavera,3.2,Sim,Envio Em 2 Dias,Sim,Sim,17,Pix,Bi-Semanalmente
267,51,Masculino,Chapéu,Acessórios,75,Salvador,L,Branco,Verão,3.1,Sim,Expressa,Sim,Sim,32,Cartão de Crédito,Semanalmente
268,64,Masculino,Blusa,Roupas,54,Teresina,M,Oliva,Primavera,3.9,Sim,Envio Em 2 Dias,Sim,Sim,42,Cartão de Crédito,Anualmente
269,68,Masculino,Vestido,Roupas,42,Brasília,M,Carvão,Primavera,2.6,Sim,Retirada Na Loja,Sim,Sim,21,Dinheiro,Por Mês
270,68,Masculino,Luvas,Roupas,44,Natal,M,Carvão,Inverno,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,9,Dinheiro,Bi-Semanalmente
271,33,Masculino,Vestido,Roupas,52,Rio de Janeiro,XL,Laranja,Cair,4.6,Sim,Frete Grátis,Sim,Sim,16,Transferência Bancária,Anualmente
272,65,Masculino,Shorts,Roupas,69,Florianópolis,XL,Yellow,Verão,4.6,Sim,Expressa,Sim,Sim,42,Boleto Bancário,Quinzenal
273,48,Masculino,Vestido,Roupas,26,Cuiabá,M,Bege,Verão,4.4,Sim,Envio Em 2 Dias,Sim,Sim,37,Pix,Bi-Semanalmente
274,69,Masculino,Shorts,Roupas,33,Teresina,S,Prata,Primavera,4.2,Sim,Expressa,Sim,Sim,32,Boleto Bancário,Trimestral
275,59,Masculino,Cinto,Acessórios,32,Natal,M,Indigo,Primavera,3.0,Sim,Expressa,Sim,Sim,28,Transferência Bancária,Bi-Semanalmente
276,48,Masculino,Moletom,Roupas,85,Campo Grande,XL,Lavanda,Inverno,4.0,Sim,Expressa,Sim,Sim,13,Pix,Semanalmente
277,25,Masculino,Blusa,Roupas,30,Teresina,XL,Turquesa,Cair,3.5,Sim,Expressa,Sim,Sim,11,Cartão de Débito,Quinzenal
278,29,Masculino,Mochila,Acessórios,29,Teresina,M,Verde,Inverno,3.0,Sim,Retirada Na Loja,Sim,Sim,36,Cartão de Crédito,Bi-Semanalmente
279,57,Masculino,Shorts,Roupas,95,Goiânia,M,Laranja,Primavera,3.7,Sim,Expressa,Sim,Sim,23,Transferência Bancária,Anualmente
280,23,Masculino,Camisa,Roupas,69,Curitiba,L,Turquesa,Verão,4.0,Sim,Padrão,Sim,Sim,37,Pix,Por Mês
281,45,Masculino,Casaco,Roupas,69,Belém,S,Ciano,Cair,4.2,Sim,Envio Em 2 Dias,Sim,Sim,21,Dinheiro,Bi-Semanalmente
282,38,Masculino,Calças,Roupas,61,Natal,XL,Carvão,Primavera,2.5,Sim,Padrão,Sim,Sim,22,Boleto Bancário,Bi-Semanalmente
283,21,Masculino,Camisa,Roupas,94,Curitiba,M,Cerceta,Verão,3.0,Sim,Envio Em 2 Dias,Sim,Sim,9,Pix,Por Mês
284,32,Masculino,Sapatos,Calçados,30,Teresina,S,Marrom,Cair,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,16,Cartão de Crédito,Anualmente
285,63,Masculino,Sapatos,Calçados,45,Curitiba,M,Vermelho,Verão,3.5,Sim,Padrão,Sim,Sim,4,Boleto Bancário,Trimestral
286,29,Masculino,Suéter,Roupas,39,Belém,XL,Yellow,Verão,4.8,Sim,Expressa,Sim,Sim,3,Boleto Bancário,Bi-Semanalmente
287,27,Masculino,Sapatos,Calçados,51,Salvador,L,Cinza,Verão,2.6,Sim,Retirada Na Loja,Sim,Sim,6,Transferência Bancária,Anualmente
288,56,Masculino,Cachecol,Acessórios,37,Belém,L,Azul,Primavera,3.4,Sim,Envio Em 2 Dias,Sim,Sim,18,Cartão de Crédito,Quinzenal
289,30,Masculino,Meias,Acessórios,62,Florianópolis,M,Lavanda,Inverno,3.7,Sim,Envio Em 2 Dias,Sim,Sim,34,Cartão de Débito,Bi-Semanalmente
290,49,Masculino,Blusa,Roupas,85,Campo Grande,M,Yellow,Cair,4.5,Sim,Envio Em 2 Dias,Sim,Sim,26,Pix,Por Mês
291,58,Masculino,Chapéu,Acessórios,33,Salvador,M,Indigo,Inverno,3.7,Sim,Padrão,Sim,Sim,50,Boleto Bancário,Semanalmente
292,57,Masculino,Meias,Acessórios,26,Recife,XL,Tolet,Cair,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,40,Cartão de Débito,Por Mês
293,60,Masculino,Jaqueta,Roupas,99,Cuiabá,M,Verde,Primavera,4.7,Sim,Frete Grátis,Sim,Sim,24,Transferência Bancária,Trimestral
294,69,Masculino,Calças,Roupas,39,Rio de Janeiro,M,Branco,Primavera,2.7,Sim,Expressa,Sim,Sim,33,Transferência Bancária,Anualmente
295,70,Masculino,Calças,Roupas,20,Manaus,M,Ouro,Primavera,4.6,Sim,Retirada Na Loja,Sim,Sim,19,Cartão de Débito,Cada 3 Meses
296,53,Masculino,Camisa,Roupas,42,Porto Alegre,M,Indigo,Inverno,2.7,Sim,Retirada Na Loja,Sim,Sim,24,Transferência Bancária,Trimestral
297,25,Masculino,Bolsa,Acessórios,74,Brasília,S,Lavanda,Primavera,4.8,Sim,Envio Em 2 Dias,Sim,Sim,19,Boleto Bancário,Semanalmente
298,48,Masculino,Blusa,Roupas,26,Aracaju,XL,Roxa,Verão,4.4,Sim,Padrão,Sim,Sim,4,Cartão de Débito,Bi-Semanalmente
299,69,Masculino,Suéter,Roupas,53,Rio de Janeiro,M,Lavanda,Inverno,4.0,Sim,Padrão,Sim,Sim,11,Cartão de Débito,Cada 3 Meses
300,25,Masculino,Luvas,Roupas,80,Florianópolis,M,Marrom,Verão,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,28,Boleto Bancário,Quinzenal
301,29,Masculino,Blusa,Roupas,98,Belo Horizonte,M,Cerceta,Primavera,4.4,Sim,Retirada Na Loja,Sim,Sim,24,Cartão de Débito,Semanalmente
302,46,Masculino,Casaco,Roupas,95,Curitiba,M,Verde,Primavera,3.8,Sim,Padrão,Sim,Sim,25,Cartão de Crédito,Cada 3 Meses
303,37,Masculino,Bolsa,Acessórios,44,Manaus,L,Oliva,Verão,3.6,Sim,Expressa,Sim,Sim,27,Cartão de Crédito,Cada 3 Meses
304,20,Masculino,Meias,Acessórios,60,Palmas,M,Turquesa,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,49,Boleto Bancário,Semanalmente
305,40,Masculino,Botas,Calçados,84,Goiânia,M,Verde,Inverno,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,45,Cartão de Crédito,Bi-Semanalmente
306,60,Masculino,Jaqueta,Roupas,59,Curitiba,M,Cerceta,Cair,3.5,Sim,Envio Em 2 Dias,Sim,Sim,26,Pix,Anualmente
307,26,Masculino,Cinto,Acessórios,49,São Paulo,S,Branco,Verão,3.6,Sim,Expressa,Sim,Sim,4,Cartão de Débito,Anualmente
308,29,Masculino,Cachecol,Acessórios,32,Palmas,M,Laranja,Inverno,3.2,Sim,Frete Grátis,Sim,Sim,3,Cartão de Crédito,Cada 3 Meses
309,66,Masculino,Saia,Roupas,29,Goiânia,M,Bege,Cair,3.7,Sim,Padrão,Sim,Sim,45,Transferência Bancária,Bi-Semanalmente
310,66,Masculino,Chapéu,Acessórios,22,Salvador,M,Yellow,Primavera,4.5,Sim,Padrão,Sim,Sim,21,Pix,Quinzenal
311,56,Masculino,Óculos de Sol,Acessórios,85,Rio de Janeiro,M,Carvão,Inverno,4.6,Sim,Padrão,Sim,Sim,50,Pix,Quinzenal
312,69,Masculino,Camisa,Roupas,52,Aracaju,L,Prata,Inverno,4.1,Sim,Retirada Na Loja,Sim,Sim,19,Boleto Bancário,Por Mês
313,38,Masculino,Bolsa,Acessórios,89,Brasília,L,Verde,Primavera,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,6,Dinheiro,Anualmente
314,42,Masculino,Suéter,Roupas,77,Campo Grande,M,Rosa,Primavera,3.7,Sim,Expressa,Sim,Sim,50,Cartão de Crédito,Cada 3 Meses
315,30,Masculino,Chapéu,Acessórios,24,Manaus,M,Roxa,Verão,3.3,Sim,Retirada Na Loja,Sim,Sim,17,Dinheiro,Cada 3 Meses
316,66,Masculino,Calças,Roupas,24,Fortaleza,XL,Laranja,Primavera,4.5,Sim,Expressa,Sim,Sim,24,Boleto Bancário,Anualmente
317,36,Masculino,Suéter,Roupas,22,Natal,M,Carvão,Cair,3.3,Sim,Frete Grátis,Sim,Sim,46,Cartão de Débito,Por Mês
318,58,Masculino,Calças,Roupas,82,Cuiabá,L,Cerceta,Cair,4.3,Sim,Padrão,Sim,Sim,42,Pix,Cada 3 Meses
319,45,Masculino,Joias,Acessórios,67,Recife,M,Bege,Inverno,2.5,Sim,Padrão,Sim,Sim,10,Transferência Bancária,Anualmente
320,47,Masculino,Meias,Acessórios,74,Campo Grande,XL,Branco,Primavera,2.6,Sim,Padrão,Sim,Sim,1,Transferência Bancária,Cada 3 Meses
321,66,Masculino,Cinto,Acessórios,72,Belo Horizonte,L,Branco,Verão,4.9,Sim,Padrão,Sim,Sim,28,Pix,Trimestral
322,41,Masculino,Sapatos,Calçados,36,São Paulo,L,Laranja,Verão,4.7,Sim,Frete Grátis,Sim,Sim,48,Cartão de Crédito,Trimestral
323,41,Masculino,Cachecol,Acessórios,95,Recife,S,Ciano,Inverno,3.0,Sim,Padrão,Sim,Sim,47,Cartão de Crédito,Por Mês
324,66,Masculino,Camisa,Roupas,78,Florianópolis,M,Laranja,Inverno,3.5,Sim,Ar Do Dia Seguinte,Sim,Sim,29,Boleto Bancário,Bi-Semanalmente
325,37,Masculino,Jaqueta,Roupas,82,Palmas,M,Oliva,Verão,4.8,Sim,Padrão,Sim,Sim,37,Pix,Trimestral
326,70,Masculino,Calças,Roupas,70,Curitiba,M,Carvão,Inverno,4.3,Sim,Frete Grátis,Sim,Sim,38,Boleto Bancário,Anualmente
327,62,Masculino,Blusa,Roupas,41,Recife,M,Branco,Cair,3.2,Sim,Retirada Na Loja,Sim,Sim,48,Pix,Semanalmente
328,61,Masculino,Suéter,Roupas,42,Natal,M,Cerceta,Verão,3.1,Sim,Frete Grátis,Sim,Sim,36,Boleto Bancário,Semanalmente
329,48,Masculino,Camisa,Roupas,50,Teresina,M,Yellow,Cair,2.8,Sim,Frete Grátis,Sim,Sim,9,Cartão de Débito,Semanalmente
330,70,Masculino,Cachecol,Acessórios,31,Teresina,S,Branco,Verão,2.9,Sim,Envio Em 2 Dias,Sim,Sim,34,Cartão de Crédito,Por Mês
331,46,Masculino,Blusa,Roupas,51,Salvador,M,Bege,Inverno,3.7,Sim,Expressa,Sim,Sim,43,Boleto Bancário,Bi-Semanalmente
332,31,Masculino,Vestido,Roupas,98,Salvador,L,Bege,Cair,3.3,Sim,Retirada Na Loja,Sim,Sim,46,Cartão de Débito,Trimestral
333,19,Masculino,Botas,Calçados,86,Recife,M,Marrom,Inverno,2.8,Sim,Envio Em 2 Dias,Sim,Sim,5,Transferência Bancária,Por Mês
334,39,Masculino,Chapéu,Acessórios,64,Florianópolis,M,Cerceta,Inverno,4.5,Sim,Padrão,Sim,Sim,15,Cartão de Débito,Bi-Semanalmente
335,41,Masculino,Moletom,Roupas,46,João Pessoa,M,Lavanda,Cair,2.6,Sim,Ar Do Dia Seguinte,Sim,Sim,30,Pix,Anualmente
336,20,Masculino,Luvas,Roupas,85,Natal,L,Marrom,Primavera,3.7,Sim,Padrão,Sim,Sim,44,Cartão de Crédito,Cada 3 Meses
337,36,Masculino,Shorts,Roupas,81,Salvador,S,Laranja,Cair,4.4,Sim,Expressa,Sim,Sim,16,Transferência Bancária,Anualmente
338,32,Masculino,Tênis,Calçados,59,Brasília,M,Ciano,Inverno,4.3,Sim,Envio Em 2 Dias,Sim,Sim,16,Cartão de Débito,Anualmente
