ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
175,41,Masculino,Shoes,Calçados,35,Vermont,L,Marrom,Inverno,3.5,Sim,Expressa,Sim,Sim,37,Venmo,Anualmente
176,53,Masculino,Coat,Agasalhos,86,Oklahoma,L,Tolet,Cair,2.8,Sim,Ar Do Dia Seguinte,Sim,Sim,2,Bank Transfer,Anualmente
177,53,Masculino,Backpack,Acessórios,81,New Hampshire,L,Preto,Primavera,2.7,Sim,Ar Do Dia Seguinte,Sim,Sim,30,CVermelhoit Card,Trimestral
178,21,Masculino,Hoodie,Roupas,42,Kansas,L,Magenta,Cair,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,47,Bank Transfer,Por Mês
179,61,Masculino,Skirt,Roupas,43,Idaho,L,Lavanda,Cair,4.3,Sim,Envio Em 2 Dias,Sim,Sim,21,PayPal,Trimestral
180,64,Masculino,Boots,Calçados,31,Illinois,M,Tolet,Cair,4.9,Sim,Retirada Na Loja,Sim,Sim,9,Bank Transfer,Quinzenal
181,51,Masculino,Sandals,Calçados,81,South Dakota,L,Verde,Cair,3.3,Sim,Retirada Na Loja,Sim,Sim,12,Debit Card,Quinzenal
182,32,Masculino,Pants,Roupas,61,Massachusetts,M,Bege,Verão,4.7,Sim,Ar Do Dia Seguinte,Sim,Sim,4,Bank Transfer,Semanalmente
183,38,Masculino,Gloves,Acessórios,96,Alabama,XL,Roxa,Verão,2.8,Sim,Retirada Na Loja,Sim,Sim,10,Debit Card,Anualmente
184,58,Masculino,Skirt,Roupas,29,Ohio,XL,Bege,Primavera,3.6,Sim,Envio Em 2 Dias,Sim,Sim,26,CVermelhoit Card,Semanalmente
185,32,Masculino,Sneakers,Calçados,33,Hawaii,L,Ciano,Primavera,3,Sim,Expressa,Sim,Sim,40,Cash,Quinzenal
186,46,Masculino,T-shirt,Roupas,32,Wisconsin,XL,Prata,Verão,4.5,Sim,Retirada Na Loja,Sim,Sim,34,Bank Transfer,Quinzenal
187,39,Masculino,Backpack,Acessórios,56,Minnesota,S,Lavanda,Verão,2.9,Sim,Padrão,Sim,Sim,31,Debit Card,Anualmente
188,19,Masculino,Shoes,Calçados,94,Georgia,S,Roxa,Primavera,3.3,Sim,Retirada Na Loja,Sim,Sim,1,Bank Transfer,Bi-Semanalmente
189,50,Masculino,Hoodie,Roupas,53,Arkansas,M,Rosa,Primavera,3.1,Sim,Expressa,Sim,Sim,5,Bank Transfer,Bi-Semanalmente
190,36,Masculino,Blouse,Roupas,82,West Virginia,M,Marrom,Cair,4.4,Sim,Ar Do Dia Seguinte,Sim,Sim,4,CVermelhoit Card,Semanalmente
191,65,Masculino,Coat,Agasalhos,70,Indiana,XL,Bege,Cair,3,Sim,Frete Grátis,Sim,Sim,48,Venmo,Trimestral
192,64,Masculino,Hat,Acessórios,76,Utah,M,Cinza,Cair,3.9,Sim,Frete Grátis,Sim,Sim,29,Cash,Cada 3 Meses
193,46,Masculino,Shoes,Calçados,29,Nebraska,L,Turquesa,Verão,2.9,Sim,Expressa,Sim,Sim,12,PayPal,Bi-Semanalmente
194,36,Masculino,Belt,Acessórios,100,North Dakota,S,Prata,Cair,3,Sim,Padrão,Sim,Sim,29,Venmo,Anualmente
195,51,Masculino,Backpack,Acessórios,94,Missouri,M,Oliva,Primavera,3.1,Sim,Expressa,Sim,Sim,15,Debit Card,Trimestral
196,51,Masculino,Jacket,Agasalhos,25,New York,M,Magenta,Cair,4.3,Sim,Frete Grátis,Sim,Sim,34,CVermelhoit Card,Por Mês
197,38,Masculino,Boots,Calçados,88,Washington,M,Lavanda,Verão,3.9,Sim,Ar Do Dia Seguinte,Sim,Sim,41,CVermelhoit Card,Quinzenal
198,59,Masculino,Scarf,Acessórios,78,South Carolina,M,Preto,Cair,3.2,Sim,Envio Em 2 Dias,Sim,Sim,41,CVermelhoit Card,Por Mês
199,57,Masculino,Jewelry,Acessórios,45,Utah,M,Turquesa,Inverno,4.8,Sim,Padrão,Sim,Sim,39,CVermelhoit Card,Quinzenal
200,54,Masculino,Hat,Acessórios,73,Idaho,XL,Verde,Verão,3.8,Sim,Expressa,Sim,Sim,32,Cash,Semanalmente
201,25,Masculino,Dress,Roupas,61,Pennsylvania,S,Cerceta,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,29,Venmo,Por Mês
202,69,Masculino,Blouse,Roupas,22,Missouri,S,Bege,Cair,4.3,Sim,Frete Grátis,Sim,Sim,15,Bank Transfer,Anualmente
203,57,Masculino,Hat,Acessórios,38,Nebraska,L,Magenta,Primavera,2.7,Sim,Expressa,Sim,Sim,33,Venmo,Anualmente
204,70,Masculino,Scarf,Acessórios,38,Indiana,S,Yellow,Cair,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,18,Bank Transfer,Semanalmente
205,24,Masculino,Sneakers,Calçados,100,Arizona,M,Yellow,Cair,4,Sim,Retirada Na Loja,Sim,Sim,35,Cash,Bi-Semanalmente
206,67,Masculino,Shirt,Roupas,64,Hawaii,M,Prata,Inverno,3,Sim,Padrão,Sim,Sim,25,PayPal,Semanalmente
207,24,Masculino,T-shirt,Roupas,55,Wisconsin,L,Prata,Verão,4.2,Sim,Frete Grátis,Sim,Sim,6,Venmo,Quinzenal
208,62,Masculino,Gloves,Acessórios,91,Rhode Island,M,Prata,Verão,2.9,Sim,Expressa,Sim,Sim,17,Bank Transfer,Bi-Semanalmente
209,57,Masculino,Skirt,Roupas,38,Wisconsin,M,Ouro,Primavera,4.1,Sim,Retirada Na Loja,Sim,Sim,17,CVermelhoit Card,Por Mês
210,55,Masculino,Sandals,Calçados,97,Minnesota,S,Oliva,Inverno,3.2,Sim,Retirada Na Loja,Sim,Sim,44,Cash,Cada 3 Meses
211,45,Masculino,Jacket,Agasalhos,22,Vermont,L,Cerceta,Cair,3,Sim,Envio Em 2 Dias,Sim,Sim,6,PayPal,Quinzenal
212,69,Masculino,Skirt,Roupas,92,South Dakota,L,Marrom,Cair,4.2,Sim,Envio Em 2 Dias,Sim,Sim,45,Debit Card,Quinzenal
213,67,Masculino,Handbag,Acessórios,84,Virginia,L,Azul,Cair,4.2,Sim,Expressa,Sim,Sim,7,Debit Card,Anualmente
214,30,Masculino,Handbag,Acessórios,93,Nevada,L,Pêssego,Cair,4.4,Sim,Retirada Na Loja,Sim,Sim,11,Debit Card,Cada 3 Meses
215,24,Masculino,Jacket,Agasalhos,50,Hawaii,L,Azul,Verão,4.2,Sim,Ar Do Dia Seguinte,Sim,Sim,41,Cash,Cada 3 Meses
216,62,Masculino,Scarf,Acessórios,64,New Jersey,S,Laranja,Primavera,2.8,Sim,Envio Em 2 Dias,Sim,Sim,24,PayPal,Bi-Semanalmente
217,43,Masculino,Shorts,Roupas,61,Massachusetts,L,Yellow,Primavera,3.7,Sim,Frete Grátis,Sim,Sim,21,Venmo,Semanalmente
218,35,Masculino,Sunglasses,Acessórios,48,Oklahoma,M,Roxa,Inverno,3.5,Sim,Ar Do Dia Seguinte,Sim,Sim,24,Bank Transfer,Anualmente
219,28,Masculino,T-shirt,Roupas,45,California,S,Magenta,Primavera,2.9,Sim,Retirada Na Loja,Sim,Sim,8,CVermelhoit Card,Trimestral
220,32,Masculino,Belt,Acessórios,88,Nevada,M,Ciano,Primavera,3,Sim,Frete Grátis,Sim,Sim,12,Cash,Quinzenal
221,39,Masculino,Sneakers,Calçados,57,Arizona,S,Indigo,Primavera,3.7,Sim,Expressa,Sim,Sim,48,Debit Card,Quinzenal
222,28,Masculino,Hat,Acessórios,68,North Carolina,XL,Magenta,Verão,4.4,Sim,Retirada Na Loja,Sim,Sim,6,Bank Transfer,Trimestral
223,47,Masculino,Gloves,Acessórios,94,New York,XL,Cinza,Primavera,4.5,Sim,Envio Em 2 Dias,Sim,Sim,14,PayPal,Quinzenal
224,20,Masculino,Pants,Roupas,41,Wyoming,M,Turquesa,Primavera,4.8,Sim,Frete Grátis,Sim,Sim,34,PayPal,Anualmente
225,63,Masculino,Socks,Roupas,83,South Dakota,S,Bege,Verão,2.9,Sim,Frete Grátis,Sim,Sim,12,Cash,Cada 3 Meses
226,25,Masculino,Jacket,Agasalhos,22,Arkansas,M,Oliva,Primavera,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,11,Bank Transfer,Anualmente
227,29,Masculino,Shoes,Calçados,74,Texas,L,Tolet,Primavera,3.3,Sim,Frete Grátis,Sim,Sim,5,PayPal,Por Mês
228,50,Masculino,Jeans,Roupas,90,Rhode Island,M,Turquesa,Inverno,4.2,Sim,Padrão,Sim,Sim,25,Venmo,Quinzenal
229,18,Masculino,Socks,Roupas,79,New Hampshire,M,Branco,Primavera,2.9,Sim,Retirada Na Loja,Sim,Sim,11,CVermelhoit Card,Anualmente
230,70,Masculino,Sandals,Calçados,28,Ohio,S,Prata,Primavera,4.6,Sim,Ar Do Dia Seguinte,Sim,Sim,27,PayPal,Cada 3 Meses
231,66,Masculino,Scarf,Acessórios,88,Utah,L,Oliva,Cair,4.1,Sim,Padrão,Sim,Sim,43,CVermelhoit Card,Anualmente
232,28,Masculino,Blouse,Roupas,26,Tennessee,M,Azul,Primavera,3.1,Sim,Envio Em 2 Dias,Sim,Sim,18,Debit Card,Cada 3 Meses
233,54,Masculino,Jewelry,Acessórios,27,Hawaii,L,Roxa,Inverno,4.2,Sim,Expressa,Sim,Sim,32,Bank Transfer,Bi-Semanalmente
234,19,Masculino,Sweater,Roupas,83,Arizona,XL,Yellow,Cair,4.5,Sim,Ar Do Dia Seguinte,Sim,Sim,27,Bank Transfer,Cada 3 Meses
235,20,Masculino,Gloves,Acessórios,39,South Dakota,S,Prata,Verão,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,24,CVermelhoit Card,Semanalmente
236,43,Masculino,Sunglasses,Acessórios,89,New Jersey,M,Ciano,Inverno,3.7,Sim,Frete Grátis,Sim,Sim,31,Debit Card,Trimestral
237,38,Masculino,Coat,Agasalhos,68,North Dakota,L,Verde,Inverno,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,39,PayPal,Quinzenal
238,50,Masculino,Dress,Roupas,90,Iowa,M,Bege,Verão,3,Sim,Retirada Na Loja,Sim,Sim,36,Debit Card,Quinzenal
239,64,Masculino,Skirt,Roupas,34,Ohio,M,Pêssego,Cair,4.2,Sim,Frete Grátis,Sim,Sim,5,Cash,Anualmente
240,49,Masculino,Pants,Roupas,51,Vermont,L,Yellow,Verão,2.9,Sim,Expressa,Sim,Sim,47,CVermelhoit Card,Bi-Semanalmente
241,47,Masculino,Sweater,Roupas,45,Montana,XL,Turquesa,Inverno,3.5,Sim,Frete Grátis,Sim,Sim,29,Bank Transfer,Quinzenal
242,36,Masculino,Hoodie,Roupas,88,Delaware,M,Pêssego,Inverno,4.1,Sim,Frete Grátis,Sim,Sim,43,Venmo,Bi-Semanalmente
243,55,Masculino,Coat,Agasalhos,85,New York,L,Cinza,Verão,4.3,Sim,Retirada Na Loja,Sim,Sim,40,Debit Card,Cada 3 Meses
244,25,Masculino,Jewelry,Acessórios,100,Kentucky,M,Oliva,Inverno,2.8,Sim,Envio Em 2 Dias,Sim,Sim,4,Debit Card,Por Mês
245,53,Masculino,Belt,Acessórios,42,Oregon,S,Indigo,Primavera,4.9,Sim,Envio Em 2 Dias,Sim,Sim,39,PayPal,Semanalmente
246,49,Masculino,Sandals,Calçados,53,Rhode Island,L,Carvão,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,45,Venmo,Quinzenal
247,35,Masculino,Sunglasses,Acessórios,86,Nevada,XL,Bege,Primavera,3.2,Sim,Expressa,Sim,Sim,20,Venmo,Bi-Semanalmente
248,29,Masculino,Sweater,Roupas,66,Montana,XL,Marrom,Primavera,4.4,Sim,Padrão,Sim,Sim,14,Debit Card,Semanalmente
249,47,Masculino,Belt,Acessórios,100,Pennsylvania,M,Azul,Inverno,4.8,Sim,Expressa,Sim,Sim,33,PayPal,Semanalmente
250,53,Masculino,Handbag,Acessórios,47,Alaska,S,Cerceta,Cair,4.2,Sim,Padrão,Sim,Sim,18,CVermelhoit Card,Anualmente
251,33,Masculino,Skirt,Roupas,25,Mississippi,L,Preto,Cair,4,Sim,Expressa,Sim,Sim,9,Bank Transfer,Semanalmente
252,21,Masculino,Handbag,Acessórios,51,Wyoming,XL,Ouro,Inverno,2.5,Sim,Padrão,Sim,Sim,34,PayPal,Anualmente
253,32,Masculino,Shorts,Roupas,41,Delaware,M,Tolet,Verão,3.9,Sim,Frete Grátis,Sim,Sim,33,Venmo,Quinzenal
254,52,Masculino,Boots,Calçados,73,Oklahoma,L,Ciano,Inverno,4.9,Sim,Envio Em 2 Dias,Sim,Sim,15,Bank Transfer,Bi-Semanalmente
255,67,Masculino,Sunglasses,Acessórios,42,Indiana,M,Branco,Inverno,3.5,Sim,Retirada Na Loja,Sim,Sim,4,PayPal,Bi-Semanalmente
256,43,Masculino,Scarf,Acessórios,20,Maryland,M,Carvão,Primavera,4.2,Sim,Frete Grátis,Sim,Sim,25,Debit Card,Anualmente
257,58,Masculino,Jewelry,Acessórios,30,South Dakota,XL,Tolet,Primavera,4.7,Sim,Expressa,Sim,Sim,20,CVermelhoit Card,Cada 3 Meses
258,20,Masculino,Handbag,Acessórios,53,West Virginia,M,Vermelho,Verão,4.5,Sim,Expressa,Sim,Sim,5,CVermelhoit Card,Trimestral
259,61,Masculino,Gloves,Acessórios,74,Alabama,S,Lavanda,Primavera,2.8,Sim,Expressa,Sim,Sim,16,Cash,Trimestral
260,32,Masculino,Jeans,Roupas,57,Louisiana,M,Ouro,Cair,2.9,Sim,Padrão,Sim,Sim,13,Debit Card,Anualmente
261,38,Masculino,Hat,Acessórios,57,Montana,S,Vermelho,Inverno,3.2,Sim,Envio Em 2 Dias,Sim,Sim,11,CVermelhoit Card,Cada 3 Meses
262,21,Masculino,Jeans,Roupas,77,California,L,Magenta,Inverno,4.9,Sim,Padrão,Sim,Sim,21,CVermelhoit Card,Anualmente
263,37,Masculino,Pants,Roupas,40,Hawaii,M,Cerceta,Verão,3.7,Sim,Ar Do Dia Seguinte,Sim,Sim,6,Debit Card,Anualmente
264,27,Masculino,Shorts,Roupas,46,Iowa,M,Roxa,Verão,4.3,Sim,Retirada Na Loja,Sim,Sim,29,Venmo,Por Mês
265,36,Masculino,Pants,Roupas,78,Colorado,S,Carvão,Cair,3.9,Sim,Retirada Na Loja,Sim,Sim,15,Cash,Anualmente
266,32,Masculino,Backpack,Acessórios,59,Michigan,M,Cinza,Primavera,3.2,Sim,Envio Em 2 Dias,Sim,Sim,17,Bank Transfer,Bi-Semanalmente
267,51,Masculino,Jewelry,Acessórios,75,Louisiana,L,Branco,Verão,3.1,Sim,Expressa,Sim,Sim,32,CVermelhoit Card,Semanalmente
268,64,Masculino,Sweater,Roupas,54,Maryland,M,Oliva,Primavera,3.9,Sim,Envio Em 2 Dias,Sim,Sim,42,Venmo,Anualmente
269,68,Masculino,Shoes,Calçados,42,Georgia,M,Carvão,Primavera,2.6,Sim,Retirada Na Loja,Sim,Sim,21,Cash,Por Mês
270,68,Masculino,Blouse,Roupas,44,Georgia,M,Carvão,Inverno,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,9,Cash,Bi-Semanalmente
271,33,Masculino,Jeans,Roupas,52,North Dakota,XL,Laranja,Cair,4.6,Sim,Frete Grátis,Sim,Sim,16,Bank Transfer,Anualmente
272,65,Masculino,Sunglasses,Acessórios,69,Maryland,XL,Yellow,Verão,4.6,Sim,Expressa,Sim,Sim,42,CVermelhoit Card,Quinzenal
273,48,Masculino,Jewelry,Acessórios,26,Oregon,M,Bege,Verão,4.4,Sim,Envio Em 2 Dias,Sim,Sim,37,Debit Card,Bi-Semanalmente
274,69,Masculino,Coat,Agasalhos,33,North Dakota,S,Prata,Primavera,4.2,Sim,Expressa,Sim,Sim,32,Debit Card,Trimestral
275,59,Masculino,Jewelry,Acessórios,32,Maryland,M,Indigo,Primavera,3,Sim,Expressa,Sim,Sim,28,Cash,Bi-Semanalmente
276,48,Masculino,Backpack,Acessórios,85,Virginia,XL,Lavanda,Inverno,4,Sim,Expressa,Sim,Sim,13,CVermelhoit Card,Semanalmente
277,25,Masculino,Skirt,Roupas,30,South Dakota,XL,Turquesa,Cair,3.5,Sim,Expressa,Sim,Sim,11,Bank Transfer,Quinzenal
278,29,Masculino,Shirt,Roupas,29,Georgia,M,Verde,Inverno,3,Sim,Retirada Na Loja,Sim,Sim,36,Bank Transfer,Bi-Semanalmente
279,57,Masculino,Sweater,Roupas,95,Hawaii,M,Laranja,Primavera,3.7,Sim,Expressa,Sim,Sim,23,Debit Card,Anualmente
280,23,Masculino,Sneakers,Calçados,69,Arkansas,L,Turquesa,Verão,4,Sim,Padrão,Sim,Sim,37,Bank Transfer,Por Mês
281,45,Masculino,Sandals,Calçados,69,Montana,S,Ciano,Cair,4.2,Sim,Envio Em 2 Dias,Sim,Sim,21,Cash,Bi-Semanalmente
282,38,Masculino,Belt,Acessórios,61,Oklahoma,XL,Carvão,Primavera,2.5,Sim,Padrão,Sim,Sim,22,Debit Card,Bi-Semanalmente
283,21,Masculino,Skirt,Roupas,94,Minnesota,M,Cerceta,Verão,3,Sim,Envio Em 2 Dias,Sim,Sim,9,Cash,Por Mês
284,32,Masculino,Sweater,Roupas,30,Montana,S,Marrom,Cair,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,16,Venmo,Anualmente
285,63,Masculino,Skirt,Roupas,45,Ohio,M,Vermelho,Verão,3.5,Sim,Padrão,Sim,Sim,4,PayPal,Trimestral
286,29,Masculino,Handbag,Acessórios,39,Kentucky,XL,Yellow,Verão,4.8,Sim,Expressa,Sim,Sim,3,Debit Card,Bi-Semanalmente
287,27,Masculino,Jewelry,Acessórios,51,Nebraska,L,Cinza,Verão,2.6,Sim,Retirada Na Loja,Sim,Sim,6,Debit Card,Anualmente
288,56,Masculino,Scarf,Acessórios,37,Delaware,L,Azul,Primavera,3.4,Sim,Envio Em 2 Dias,Sim,Sim,18,Venmo,Quinzenal
289,30,Masculino,T-shirt,Roupas,62,North Carolina,M,Lavanda,Inverno,3.7,Sim,Envio Em 2 Dias,Sim,Sim,34,Venmo,Bi-Semanalmente
290,49,Masculino,Coat,Agasalhos,85,New York,M,Yellow,Cair,4.5,Sim,Envio Em 2 Dias,Sim,Sim,26,CVermelhoit Card,Por Mês
291,58,Masculino,T-shirt,Roupas,33,Colorado,M,Indigo,Inverno,3.7,Sim,Padrão,Sim,Sim,50,PayPal,Semanalmente
292,57,Masculino,Dress,Roupas,26,Delaware,XL,Tolet,Cair,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,40,Bank Transfer,Por Mês
293,60,Masculino,Shoes,Calçados,99,Utah,M,Verde,Primavera,4.7,Sim,Frete Grátis,Sim,Sim,24,Cash,Trimestral
294,69,Masculino,Handbag,Acessórios,39,Connecticut,M,Branco,Primavera,2.7,Sim,Expressa,Sim,Sim,33,PayPal,Anualmente
295,70,Masculino,Skirt,Roupas,20,New Jersey,M,Ouro,Primavera,4.6,Sim,Retirada Na Loja,Sim,Sim,19,CVermelhoit Card,Cada 3 Meses
296,53,Masculino,Sunglasses,Acessórios,42,West Virginia,M,Indigo,Inverno,2.7,Sim,Retirada Na Loja,Sim,Sim,24,CVermelhoit Card,Trimestral
297,25,Masculino,Sandals,Calçados,74,Indiana,S,Lavanda,Primavera,4.8,Sim,Envio Em 2 Dias,Sim,Sim,19,CVermelhoit Card,Semanalmente
298,48,Masculino,Shoes,Calçados,26,Delaware,XL,Roxa,Verão,4.4,Sim,Padrão,Sim,Sim,4,CVermelhoit Card,Bi-Semanalmente
299,69,Masculino,T-shirt,Roupas,53,Maryland,M,Lavanda,Inverno,4,Sim,Padrão,Sim,Sim,11,Venmo,Cada 3 Meses
300,25,Masculino,Sneakers,Calçados,80,Pennsylvania,M,Marrom,Verão,3.2,Sim,Ar Do Dia Seguinte,Sim,Sim,28,PayPal,Quinzenal
301,29,Masculino,Hat,Acessórios,98,Iowa,M,Cerceta,Primavera,4.4,Sim,Retirada Na Loja,Sim,Sim,24,PayPal,Semanalmente
302,46,Masculino,Skirt,Roupas,95,Pennsylvania,M,Verde,Primavera,3.8,Sim,Padrão,Sim,Sim,25,CVermelhoit Card,Cada 3 Meses
303,37,Masculino,Sweater,Roupas,44,Delaware,L,Oliva,Verão,3.6,Sim,Expressa,Sim,Sim,27,Bank Transfer,Cada 3 Meses
304,20,Masculino,Sandals,Calçados,60,Oregon,M,Turquesa,Verão,3.3,Sim,Ar Do Dia Seguinte,Sim,Sim,49,Venmo,Semanalmente
305,40,Masculino,Dress,Roupas,84,Oregon,M,Verde,Inverno,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,45,CVermelhoit Card,Bi-Semanalmente
306,60,Masculino,Sweater,Roupas,59,Utah,M,Cerceta,Cair,3.5,Sim,Envio Em 2 Dias,Sim,Sim,26,PayPal,Anualmente
307,26,Masculino,Jacket,Agasalhos,49,North Dakota,S,Branco,Verão,3.6,Sim,Expressa,Sim,Sim,4,Cash,Anualmente
308,29,Masculino,Gloves,Acessórios,32,Florida,M,Laranja,Inverno,3.2,Sim,Frete Grátis,Sim,Sim,3,CVermelhoit Card,Cada 3 Meses
309,66,Masculino,Handbag,Acessórios,29,Maryland,M,Bege,Cair,3.7,Sim,Padrão,Sim,Sim,45,Venmo,Bi-Semanalmente
310,66,Masculino,Dress,Roupas,22,Minnesota,M,Yellow,Primavera,4.5,Sim,Padrão,Sim,Sim,21,Cash,Quinzenal
311,56,Masculino,Pants,Roupas,85,Montana,M,Carvão,Inverno,4.6,Sim,Padrão,Sim,Sim,50,Cash,Quinzenal
312,69,Masculino,Jeans,Roupas,52,Rhode Island,L,Prata,Inverno,4.1,Sim,Retirada Na Loja,Sim,Sim,19,Bank Transfer,Por Mês
313,38,Masculino,Pants,Roupas,89,Massachusetts,L,Verde,Primavera,3.4,Sim,Ar Do Dia Seguinte,Sim,Sim,6,PayPal,Anualmente
314,42,Masculino,Dress,Roupas,77,Vermont,M,Rosa,Primavera,3.7,Sim,Expressa,Sim,Sim,50,CVermelhoit Card,Cada 3 Meses
315,30,Masculino,Pants,Roupas,24,New Jersey,M,Roxa,Verão,3.3,Sim,Retirada Na Loja,Sim,Sim,17,Debit Card,Cada 3 Meses
316,66,Masculino,Jewelry,Acessórios,24,Wisconsin,XL,Laranja,Primavera,4.5,Sim,Expressa,Sim,Sim,24,Debit Card,Anualmente
317,36,Masculino,Handbag,Acessórios,22,California,M,Carvão,Cair,3.3,Sim,Frete Grátis,Sim,Sim,46,Venmo,Por Mês
318,58,Masculino,Sweater,Roupas,82,West Virginia,L,Cerceta,Cair,4.3,Sim,Padrão,Sim,Sim,42,Cash,Cada 3 Meses
319,45,Masculino,Backpack,Acessórios,67,South Dakota,M,Bege,Inverno,2.5,Sim,Padrão,Sim,Sim,10,Cash,Anualmente
320,47,Masculino,Shorts,Roupas,74,Maine,XL,Branco,Primavera,2.6,Sim,Padrão,Sim,Sim,1,Cash,Cada 3 Meses
321,66,Masculino,Jewelry,Acessórios,72,Kansas,L,Branco,Verão,4.9,Sim,Padrão,Sim,Sim,28,Debit Card,Trimestral
322,41,Masculino,Sneakers,Calçados,36,Vermont,L,Laranja,Verão,4.7,Sim,Frete Grátis,Sim,Sim,48,Debit Card,Trimestral
323,41,Masculino,Belt,Acessórios,95,Tennessee,S,Ciano,Inverno,3,Sim,Padrão,Sim,Sim,47,CVermelhoit Card,Por Mês
324,66,Masculino,Hoodie,Roupas,78,Tennessee,M,Laranja,Inverno,3.5,Sim,Ar Do Dia Seguinte,Sim,Sim,29,PayPal,Bi-Semanalmente
325,37,Masculino,Shirt,Roupas,82,Wyoming,M,Oliva,Verão,4.8,Sim,Padrão,Sim,Sim,37,Venmo,Trimestral
326,70,Masculino,Pants,Roupas,70,Vermont,M,Carvão,Inverno,4.3,Sim,Frete Grátis,Sim,Sim,38,Debit Card,Anualmente
327,62,Masculino,Scarf,Acessórios,41,New Jersey,M,Branco,Cair,3.2,Sim,Retirada Na Loja,Sim,Sim,48,Bank Transfer,Semanalmente
328,61,Masculino,Coat,Agasalhos,42,Iowa,M,Cerceta,Verão,3.1,Sim,Frete Grátis,Sim,Sim,36,PayPal,Semanalmente
329,48,Masculino,Coat,Agasalhos,50,Florida,M,Yellow,Cair,2.8,Sim,Frete Grátis,Sim,Sim,9,CVermelhoit Card,Semanalmente
330,70,Masculino,Socks,Roupas,31,Nevada,S,Branco,Verão,2.9,Sim,Envio Em 2 Dias,Sim,Sim,34,Bank Transfer,Por Mês
331,46,Masculino,Sweater,Roupas,51,North Dakota,M,Bege,Inverno,3.7,Sim,Expressa,Sim,Sim,43,Venmo,Bi-Semanalmente
332,31,Masculino,Shirt,Roupas,98,Florida,L,Bege,Cair,3.3,Sim,Retirada Na Loja,Sim,Sim,46,PayPal,Trimestral
333,19,Masculino,Shirt,Roupas,86,New York,M,Marrom,Inverno,2.8,Sim,Envio Em 2 Dias,Sim,Sim,5,CVermelhoit Card,Por Mês
334,39,Masculino,Sweater,Roupas,64,Alaska,M,Cerceta,Inverno,4.5,Sim,Padrão,Sim,Sim,15,Bank Transfer,Bi-Semanalmente
335,41,Masculino,Blouse,Roupas,46,Kansas,M,Lavanda,Cair,2.6,Sim,Ar Do Dia Seguinte,Sim,Sim,30,CVermelhoit Card,Anualmente
336,20,Masculino,Sweater,Roupas,85,Oregon,L,Marrom,Primavera,3.7,Sim,Padrão,Sim,Sim,44,Venmo,Cada 3 Meses
337,36,Masculino,Hat,Acessórios,81,Rhode Island,S,Laranja,Cair,4.4,Sim,Expressa,Sim,Sim,16,PayPal,Anualmente
338,32,Masculino,Sweater,Roupas,59,New Mexico,M,Ciano,Inverno,4.3,Sim,Envio Em 2 Dias,Sim,Sim,16,Bank Transfer,Anualmente
339,69,Masculino,Hoodie,Roupas,79,Massachusetts,M,Prata,Inverno,3.5,Sim,Expressa,Sim,Sim,16,Cash,Semanalmente
340,40,Masculino,Shorts,Roupas,33,Pennsylvania,M,Cerceta,Primavera,3.8,Sim,Envio Em 2 Dias,Sim,Sim,21,CVermelhoit Card,Cada 3 Meses
341,40,Masculino,Shorts,Roupas,47,New Jersey,L,Azul,Verão,3.5,Sim,Expressa,Sim,Sim,39,Venmo,Cada 3 Meses
342,20,Masculino,Hat,Acessórios,20,Utah,S,Azul,Verão,4.6,Sim,Retirada Na Loja,Sim,Sim,40,Debit Card,Bi-Semanalmente
343,64,Masculino,Coat,Agasalhos,36,Kentucky,M,Oliva,Primavera,2.6,Sim,Ar Do Dia Seguinte,Sim,Sim,48,CVermelhoit Card,Cada 3 Meses
344,27,Masculino,Sandals,Calçados,39,Nebraska,M,Roxa,Verão,4.4,Sim,Ar Do Dia Seguinte,Sim,Sim,26,Venmo,Por Mês
345,24,Masculino,Skirt,Roupas,71,Virginia,M,Carvão,Inverno,4,Sim,Padrão,Sim,Sim,46,Debit Card,Por Mês
346,48,Masculino,Shoes,Calçados,59,Wyoming,S,Oliva,Inverno,4.4,Sim,Ar Do Dia Seguinte,Sim,Sim,27,Bank Transfer,Anualmente
347,49,Masculino,Jeans,Roupas,50,New Mexico,L,Tolet,Primavera,4.7,Sim,Ar Do Dia Seguinte,Sim,Sim,5,Cash,Semanalmente
348,36,Masculino,Sandals,Calçados,41,Oregon,L,Vermelho,Cair,3.9,Sim,Retirada Na Loja,Sim,Sim,43,PayPal,Quinzenal
